smiles,max_spin_ml,spin_buried_vol_ml,ionization_energy_ml,electron_affinity_ml,stability_ml,max_spin_dft,spin_buried_vol_dft,stability_dft,ionization_energy_dft,electron_affinity_dft
C/C=C(\CS)C1=C(C)[CH]C=C1C,0.33007386,65.98303,0.9581722021102904,-0.3659111857414245,99.479337,0.4136874613779828,52.02661822769335,81.34224515879421,1.0712346279426548,-0.3909394371445165
CC/C=C(/C)C1=C(SC)[CH]C=C1,0.28480256,61.9534,0.9113301038742064,-0.2161673009395599,97.713272,0.3284302049068992,59.146537595539705,92.72502735019475,,-0.27883080872577715
CC(C)(O)Cc1sc([O])cc1S,0.2962202,61.3476,1.0622711181640625,-0.0821831151843071,96.53658999999999,0.4039852858358197,61.4318806392476,91.23261634745661,1.3210028561639335,0.021930518925531217
Cc1cc([O])sc1C(C)(C)S,0.33129114,66.62605,1.0791867971420288,-0.1441517472267151,100.06149300000001,0.4013923944991511,54.73780875822765,84.6681890332701,,
Cc1c([O])sc(C(C)(C)S)c1C,0.3462108,66.857056,0.9421271085739136,-0.3285017311573028,99.546516,0.3727144058211203,66.11511903319729,97.47939874214127,1.079425088414931,-0.2648172301745948
CSC(C)(C)c1sc([O])cc1C,0.3335976,68.71704,1.010166049003601,-0.1613779067993164,102.03716,0.2896015198290192,46.18588987083807,81.70581387938711,,
C=C[CH]/C=C1/C=CC=C1CCS,0.19628802,55.589516,1.06755793094635,-0.1774208545684814,95.775115,0.23840814205256472,53.7858406093774,91.86543350674916,1.0266632848971176,-0.082232546509581
CC(C)c1sc([O])cc1[C@@H](C)N,0.37948114,64.13901,0.995457649230957,-0.158215194940567,95.164953,0.39638240998810165,63.12515273949378,93.3060322400887,1.0860373206301164,-0.13113041186386898
C/C=C(/CN)c1cc(C)sc1[O],0.2660999,58.435505,0.8791319727897644,-0.2416118681430816,95.13051,0.282718060184235,45.23973797272093,81.10383496350919,1.006554479946308,-0.16827319773824367
C=C(CNO)c1cc(C)sc1[O],0.23840418,56.955673,1.0802775621414185,-0.1000746563076973,95.03546399999999,0.3575250372835388,34.81587467362924,66.9396228094523,1.1006223266548139,-0.0943957884736708
Cc1ccc(N)c2c([O])scc12,0.26572934,58.62958,0.9577876329421996,-0.2210054397583007,95.34311299999999,0.2980166674027235,44.71731795655159,79.81648458641541,0.6410313717962488,-0.4641909972683367
CCc1cc([O])sc1C(C)(C)S,0.34871495,68.552864,1.1290253400802612,-0.089195929467678,101.11711650000001,0.3820052983939244,67.41433859059374,98.31407367089753,,
Cc1cc([O])sc1C(C)(C)CN,0.33180714,66.7426,1.0233505964279177,-0.1870844066143036,100.152243,0.2736292092265245,27.761934137181484,64.08047367585526,1.1084318354811735,-0.12337532470474777
CCC(C)(C)c1sc([O])cc1C,0.3459808,68.99159,0.974163055419922,-0.1940872967243194,101.69255000000001,0.2854819542955583,43.52641304241877,79.25231532764086,1.1325134219237967,-0.13747053575214618
CC[C@](C)(CN)c1ccc([O])s1,0.37208718,66.55157,1.091010808944702,-0.1300487220287323,97.947211,0.3702456587438681,64.5400035647844,96.027720627591,,-0.1564636965879984
CC(C)(O)c1cc(ON)c([O])s1,0.26927337,59.904984,1.018793702125549,-0.1560634076595306,96.4413155,0.2705507994618979,60.16941895300562,96.64187897991073,0.9894660773585988,-0.21904861051169622
N[C@H]1CCCc2cc([O])sc21,0.26399028,59.978077,0.9363723993301392,-0.2241954803466797,96.77856299999999,0.3843587200638946,44.80190884924575,75.58397284605101,1.1436698631012163,-0.1090896378297499
CN[C@@H](C)c1sc([O])c(C)c1C,0.32258403,63.24599,1.006642460823059,-0.25166717171669,97.1167885,0.3702797028431754,60.13437023525234,91.62038509309357,1.0872890189054347,-0.24095333038236166
CCc1cc([O])sc1[C@H](C)NN,0.33345842,63.57794,1.0187112092971802,-0.0926227644085884,96.90501900000001,0.39334028630290224,63.222953784844464,93.55593946969935,1.189765012748981,-0.18821873769662023
C=C/C=C(/C)C1=C[CH]C=C1C,0.28389287,59.466347,0.9694777727127076,-0.2484788298606872,95.2717035,,,,1.0075068590688332,-0.0843277805806828
C=C(CC)c1c(CC)coc1[O],0.32487628,62.98729,1.0764591693878174,-0.2328234910964965,96.743476,0.324213173840406,40.71334427386896,74.50268558184867,1.1414929965292586,-0.1600555264308019
C=C/C=C(/C)C1=C(C)[CH]C=C1,0.20192327,59.465702,0.99546480178833,-0.1700784564018249,99.3695385,,,,,
C=C/C=C(/C)C1=C(C)[CH]C=C1C,0.20784089,64.75281,0.8751537799835205,-0.3800225555896759,104.3607655,0.27369726141156203,37.86879173884226,74.18392866826416,1.0318605538368182,-0.33507559876119863
C=C/C=C(/C)C1=C[CH]C=C1CC,0.2317856,60.883698,0.9964046478271484,-0.2302898168563842,99.29441800000001,0.3508398694142412,35.8320023282725,68.29000885756045,1.0690577613706962,-0.14364739464799037
C/C=C1/C=CC2=C1C(CO)=C[CH]2,0.2578819,58.626213,0.97895348072052,-0.204818993806839,95.732118,0.26402646429767823,39.50346003053768,76.30213681565377,0.8431534329385579,-0.20127993712373105
C=C/C=C(/C)C1=C[CH]C(C)=C1C,0.2703938,59.222332,0.918990433216095,-0.3133881986141205,95.702642,,,,,
NCC(CN)c1sc([O])cc1S,0.3298622,63.807552,0.989494800567627,-0.1144697293639183,97.314442,0.42506520251540064,65.68663489238935,94.43337476661932,1.24965605429135,-0.03434148193577524
C=C(C)C1=C(/C=C\C)C(C)=C[CH]1,0.22417182,57.79295,0.9630625247955322,-0.333371639251709,96.584359,0.3026176454648365,57.22962741200512,92.09874513876329,0.9986089169595873,-0.27009613160741797
CC1=CC=C2CS[CH]C(C)=C12,0.29452893,61.521706,0.7548558115959167,-0.3528312146663666,96.7952595,0.2790365950121392,52.593057793237705,88.64122804263074,0.5713172198541816,-0.34427286002323765
C[CH]/C=C1\C(C)=CC=C1CSC,0.28636712,60.69055,0.8915139436721802,-0.2898967862129211,96.37219400000001,0.33274378499866913,61.42499676251029,94.78780751257683,1.0565135677545028,-0.10879031867695677
C=C1S[CH]C(C)=C2C(C)=CC=C12,0.2430865,61.71338,1.0104119777679443,-0.1518891453742981,99.559055,0.19888137963178745,60.51411905834421,100.57005007675484,0.7211944832818604,-0.1888445868342803
COCCC1=C2C=CC=C2S[CH]1,0.19994968,55.67581,0.9945082664489746,-0.1848589479923248,95.678326,0.37624913941399485,38.27248941375675,69.460032443057,1.0942277811023926,-0.16729360777745939
Cc1cc(C(C)(C)CN)sc1[O],0.3409355,62.170643,1.051064372062683,-0.2263970375061035,95.12386799999999,0.3446099055278436,61.897975282305424,94.66748000591325,1.028595253980427,-0.24506216603762887
CCc1csc([O])c1C(C)(C)N,0.35132116,68.351685,1.126634120941162,-0.1676726937294006,100.785627,0.35534937217815105,45.12453325702525,77.3570646481177,1.1951527575116394,-0.1329807484478689
CC[C@H](NC)c1sc([O])cc1C,0.2744858,66.01312,1.078813076019287,-0.111026756465435,102.28882999999999,0.26775928556931194,66.74283072711616,103.35486644865057,,
C/C=C1\C=CC2=C1C(CO)=C[CH]2,0.26503748,58.361977,0.8990134000778198,-0.2361422479152679,95.11010300000001,,,,,
C#Cc1c[nH]c([O])c1[C@@H](O)CC,0.31161344,62.6002,0.919569194316864,-0.2518740892410278,97.01952800000001,0.3229855503648785,39.31308126865039,73.16380375040646,0.9518879181741644,-0.22236833203068507
[O]c1[nH]cc(CO)c1CSCS,0.30573004,61.908405,0.8928347229957581,-0.255347341299057,96.621903,0.3536643162849256,39.859733796384944,72.17651798213866,0.892296195787682,-0.32225929682428367
Cc1sc([O])c(C(C)C)c1C=S,0.30527776,64.78214,1.0519899129867554,-0.0625843629240989,99.51825199999999,0.3420774254388248,62.30503546835,95.20116419640877,1.2734927432484175,0.04712774949239318
CCSCc1c(CO)c[nH]c1[O],0.30579346,61.500923,0.8870077133178711,-0.2581610679626465,96.21125,0.33348348592662,40.29461260120912,73.62043830487812,0.8498472976437723,-0.3632388100239239
CC[C@@H](CN)c1sc([O])cc1N,0.38326868,64.45402,1.0008457899093628,-0.2380411922931671,95.29058599999999,0.4994542238869763,63.55486025242567,88.58214905807685,0.9445954151571758,-0.3317014555718787
CC(C)c1cc([O])sc1C(C)C,0.37419087,63.934345,1.052722692489624,-0.1314212083816528,95.2248015,0.2823719461391832,62.679131022642046,98.56053371568288,1.0445408016118254,-0.16375619960189347
CCC[C@](C)(N)c1ccc([O])s1,0.328231,63.221066,1.0704518556594849,-0.0453425273299217,96.809516,0.3673722227369046,64.00164875180855,95.63303761496331,1.1814384981163437,-0.12245015641120105
Cc1cc([O])sc1C(C)(C)CO,0.33130404,66.83841,1.03643536567688,-0.1847656071186065,100.273208,0.25009533944474305,42.03140621997443,79.52663924773728,1.1470440062874436,-0.0020966458498543616
CCC(N)(CC)c1ccc([O])s1,0.3530285,68.520874,1.0572890043258667,-0.0881633087992668,100.869449,0.3479189505286343,27.79311454020232,60.39716701377061,1.1699011052868205,-0.09496721594718593
Cc1c([O])sc(C2(C)CC2)c1C,0.2916392,62.98293,0.7582160234451294,-0.3555721342563629,98.40097,0.37309226893648983,63.30859566196072,94.65398221513624,0.8327044733950126,-0.28462671596951816
C[CH]/C=C1\C(C)=CC=C1/C=C\C,0.20443615,58.60442,0.8518861532211304,-0.3369655013084411,98.3826125,0.33300692164265033,62.23508286504239,95.58473678290989,1.0147449404185842,-0.001416375048051144
C=CC1=C(C)[CH]C=C1/C(C)=C/C,0.20438187,57.46558,0.7731658220291138,-0.3425033390522003,97.2464865,0.30996133623038097,58.375462046560784,92.87739523504173,0.824241904600469,-0.2885178649666611
CC(C)c1sc([O])cc1SCO,0.34536046,62.611782,1.0699243545532229,-0.0976400598883628,95.343759,0.4051243502456402,27.78987722159017,57.53365970930816,1.1560235808929047,-0.013062611205863384
C/C=C/C(C)(C)c1ccc([O])s1,0.3111775,61.119556,1.07208251953125,-0.0963187143206596,95.560681,0.3738931894122422,63.85225505226675,95.15759558165465,,
C=C[CH]/C=C1/C(C)=CC=C1CC,0.22849612,59.195023,0.9261897206306458,-0.3295149803161621,97.770217,0.2470347046334252,58.52812164928354,96.17638641761229,0.9457382701088459,-0.21613705147224405
C=C[CH]/C=C1/C(C)=CC=C1CN,0.2126937,58.60054,0.9481372833251952,-0.2739639580249786,97.965855,0.2455381121903794,58.37845176922756,96.10154615970859,1.0066089016089057,-0.18408269121082732
C=CC1=CC=C(CN)/C1=C\[CH]C,0.31159195,60.91658,0.98151034116745,-0.1902758479118347,95.3369825,0.3657210653179717,61.70949442176264,93.42344115586405,,
C=C(CO)/C(=C\[CH]C#N)CSC,0.24494901,62.31183,1.1040273904800415,-0.3122506141662597,100.0643795,0.23142293572144143,47.32619222508068,85.75504543900861,,
C/C=C(CCC)\C(C#N)=C/[CH]S,0.22664818,57.400787,0.9260907173156738,-0.3352499902248382,96.068378,0.2837953420629999,58.50103461432419,94.3112675111742,0.8694663076203772,-0.37034083721640787
C=C(CC)C1=C(/C=C\C)[CH]C=C1,0.2586836,59.745438,1.008663773536682,-0.2058520913124084,96.81125800000001,0.31577884555027463,56.91843472424707,91.12949244673334,0.9707450248481084,-0.04190609327503214
CC[C@H](NN)c1sc([O])cc1C,0.29391405,64.96232,1.0403852462768557,-0.1244834885001182,100.26661750000001,0.37243234825810606,29.038982523347112,60.41736511044181,1.249873740947927,-0.07630058509929327
C/C=C\C(C)(C)c1ccc([O])s1,0.32061136,62.113552,1.0604486465454102,-0.0870501026511192,96.082984,0.3753606473662654,67.04581294815766,98.27778057984439,1.111887611163616,-0.13455897671423944
C=CC(C)(C)c1cc(O)c([O])s1,0.27370942,61.241222,0.9451690912246704,-0.2796072661876678,97.555751,0.2685906369270633,43.27463148594142,79.84509963958826,0.9384729779285692,-0.35197352551821526
C=C(CC)C1=C[CH]C(C)=C1CN,0.30638573,60.64541,1.02379310131073,-0.2923983633518219,95.3261235,0.31811629503982347,61.32922373411906,95.42340898212788,1.081629165820508,-0.22424587944985053
C=C(CO)C1=C[CH]C(C)=C1CN,0.26214683,59.032646,1.0403817892074585,-0.2000283002853393,95.9253045,0.31792818631786307,58.59758733836511,92.70117802247195,1.0232891417108911,-0.038776847579002016
CC[C@@H]1CCCc2cc([O])sc21,0.25182292,61.385063,0.9616122841835022,-0.2215704917907714,98.79391700000001,0.38996738878003945,62.50497784684106,93.00660840783908,1.0771665893498499,-0.1634296696139339
CC[C@@H](NC)c1cc(C)c([O])s1,0.32136035,61.22241,1.0587191581726074,-0.1951016187667846,95.1543925,0.3536441187670605,63.09845739955273,95.4162514611997,,
CCC[C@@H](C)c1sc([O])cc1C,0.31729412,63.74954,1.068137764930725,-0.1413414478302002,97.88483400000001,0.4014035942071703,61.31504155892261,91.24486184856408,1.021166696806171,
CC1(c2sc([O])cc2CS)CC1,0.29708713,64.88437,1.0053082704544067,-0.0716904923319816,100.0300135,0.38877412628926944,64.77740150441271,95.33869518994923,1.0060374741338434,-0.0635114939975443
C/C=C\C1=C(C)[CH]C=C1CON,0.24773853,59.91173,1.0198853015899658,-0.2173328697681427,97.52480349999999,0.31843811461933164,59.7896162993411,93.86771056837452,1.0430442058447635,-0.12770184701349852
C[CH]/C=C1/C=CC=C1/C=C\CO,0.20067579,55.164825,1.0524474382400513,-0.1704913675785064,95.1310355,0.2907223289270515,51.38578870342702,86.84967225707445,,
C=C(CC)[C]1C(C)=CC=C1C,0.30427626,64.25324,1.0589056015014648,-0.3351717889308929,99.039427,0.18011037097852672,36.80738896501021,77.80187041608387,,
C[CH]/C=C1/C=CC=C1/C=C\CN,0.19337119,54.77269,1.0174440145492554,-0.2081122696399688,95.1041305,0.31634487120478777,53.61213632689379,87.7948927666544,,
C/C=C(/C=O)C1=C(C)[CH]C=C1C,0.32110822,63.146152,1.066528558731079,-0.2686544954776764,97.09074100000001,0.3691169343021148,51.65986817966942,83.20402146456368,1.1101189070727395,-0.3033205576525764
C=CC1=C2C=CC=C2C=C(C)[CH]1,0.1675843,56.091454,0.8894277215003967,-0.2607817947864532,97.712239,0.3237523087296856,41.79903094932571,75.61141551284143,0.9693844832414076,-0.3159191729329138
CCC[C@@H](C)c1sc([O])cc1N,0.33991754,62.412807,0.9762015342712402,-0.2510231137275696,95.41693,0.5084589090067209,62.37542280008189,86.95247734974585,0.9148811864601507,-0.29145663483818707
CC(C)[C@@](C)(N)c1ccc([O])s1,0.3897223,66.04376,1.0918582677841189,-0.0677059963345527,96.55764500000001,0.361945975289374,64.65492092336721,96.55762215889851,1.2152343516334705,-0.0947495292937024
C/C=C(/CNC)C1=C(C)[CH]C=C1,0.2794262,59.022194,0.9149922132492064,-0.2120101451873779,95.050884,0.4387971959273372,53.25308452442869,81.31322472806183,,-0.17932079558582892
CCC(C)(C)c1c(C)csc1[O],0.31346926,70.616005,1.0813459157943726,-0.2384278774261474,104.942542,0.2369760429846038,42.966524166933546,81.11772201770336,1.1777650357742306,-0.19401464494345522
C/C(CN)=C(C)/C(C#N)=C/[CH]S,0.2463375,57.754993,0.9503310918807985,-0.2590133249759674,95.438118,0.26808281155092845,55.19847441979634,91.79433384224993,0.7100652529365128,-0.5243269362993552
CCC1=CC=C(CC)[C]1SCO,0.36083305,65.85114,0.9939616918563844,-0.2062362134456634,97.8094875,0.36555687376582024,62.42237105937396,94.14452737108294,0.7819562714536321,-0.1305317735551883
CCSC1=C(C(C)(C)C)C=C[CH]1,0.23909043,64.98965,0.9299386739730836,-0.3122269213199615,103.0351285,0.5267801361519714,44.72282986316591,68.38382305556735,0.44674603030927873,-0.08840940540233166
C=C(C)C1=C(/C(C)=C\C)[CH]C=C1,0.26030186,59.919823,1.0204015970230105,-0.1619718074798584,96.90473,,,,,
C[C@H](N)c1c([O])sc2ccsc12,0.25695395,61.199093,1.050392508506775,-0.0368199869990348,98.3513955,0.2872969477532365,60.28617819609284,95.92133080843101,0.9706906031824181,-0.04593329642944344
CCS[C]1C(CC)=CC=C1CC,0.28574875,66.10554,0.8536696434020996,-0.3006291687488556,101.81810250000001,0.29315989040073853,49.88957800137575,85.23158348133882,0.7065550555930189,-0.20824591015121374
C/C=C(/C1=C(C)[CH]C=C1)C(C)C,0.2533681,61.03519,0.9211095571517944,-0.2801044583320617,98.366785,0.3985428681171699,35.73890243443946,65.81175902858097,0.8712622225402322,-0.25485806560834856
CC(C)/C(=C\[CH]C=O)CSCO,0.33619672,65.21609,1.0061920881271362,-0.2891224324703216,98.40625399999999,0.43376134081677953,61.22510220905232,89.53703516821334,,
CCCS[C]1C(C)=CC=C1CO,0.34601542,62.381893,0.9767037034034728,-0.2502848207950592,95.081122,0.3524080575557658,61.4799296524816,93.85952677469331,,-0.11744336329755267
CC(C)(CCS)c1ccc([O])s1,0.34081927,65.05153,1.068721890449524,-0.1351928114891052,98.0105665,0.3683955397683578,67.88629235230434,99.46651536388644,,
CCC(C)(C)c1cc(O)c([O])s1,0.28749257,64.36199,0.9339019060134888,-0.2850314676761627,99.9873615,0.3160446939382541,50.311423021492566,84.50918832457987,0.865058152812316,-0.38506189740455943
C[C@H](CCO)c1sc([O])cc1N,0.3214559,63.48249,0.9683188796043396,-0.2442536354064941,97.409695,0.5013200907274327,63.09451780968608,88.02851327331445,0.9747450171735412,-0.32285793512987127
CC[C@@H](C)c1sc([O])cc1NN,0.34551865,62.862076,1.0274250507354736,-0.1344847679138183,95.58614349999999,0.5149201508204256,63.11400760329198,87.3680000622707,0.8133575717453168,-0.3992387409481748
C=CCSC1=C(C(C)C)C=C[CH]1,0.22366773,60.888226,0.9984004497528076,-0.2512116730213165,99.70483949999999,0.43963921342095763,63.964457614479855,91.98249694343197,0.5885144657639918,-0.008137450588431072
C/C(=C/CS)c1cc(C)sc1[O],0.27485704,59.086567,0.9909929037094116,-0.1574370265007019,95.343715,0.20304407463607668,32.52292734822555,72.37072361642171,1.1104454370576056,-0.14726643531977235
C=CC1=C(SC)[CH]C=C1COC,0.18395668,58.502304,0.9877650141716005,-0.2478266656398773,99.30447000000001,0.32638345457786366,54.022555553389466,87.70338282449629,0.8287316919031991,-0.20318469537342132
CCC(C)(CC)c1ccc([O])s1,0.34655243,69.19858,1.0494457483291626,-0.09697737544775,101.8709585,0.13884850247164876,65.69626810489244,108.75384298131,1.130472609512199,-0.13406918173384774
C=C(CO)C1=C[CH]C(C)=C1CC,0.28625634,59.35121,1.0709024667739868,-0.2322596609592437,95.038393,0.3003038760988789,58.50055386252095,93.48536005757701,1.200431658947556,-0.34982386977987545
C[C@@H]1CCCc2cc([O])sc21,0.28107932,60.749966,0.920065939426422,-0.2388215959072113,96.696,0.17756472747564528,43.68522668961519,84.80699031583293,1.1303365553549316,-0.16699428862466625
C/C=C(\C)C1=C(C(C)C)[CH]C=C1,0.24656463,59.680954,0.7991318702697754,-0.30662801861763,97.3527225,0.4437922886366464,60.85287427863678,88.66325984680446,0.8240514287759639,-0.19461328324904148
Cc1cc([O])sc1C(CN)CN,0.34733397,64.048996,1.0743193626403809,-0.1485432982444763,96.6822975,0.4136390544710281,65.3055512426955,94.6235985191441,,-0.1727085633752834
C/C=C(/C)C1=C[CH]C2=C1CC=C2,0.23085992,58.89173,0.8374059200286865,-0.3892511129379272,97.34873400000001,0.2504437802942513,49.46940128190312,86.94721226719055,0.7855481012964356,-0.3576605894367608
C=C/C=C\C1=C(SC)[CH]C=C1C,0.19801235,59.590157,0.8273457288742065,-0.3709696233272552,99.6895395,0.2421620208861263,45.80402247954506,83.69592143523874,0.6851673415286319,-0.16293987463663573
CC(C)(N)c1c(S)csc1[O],0.31866884,67.00714,0.9767892956733704,-0.0981244966387748,101.07369800000001,0.42382683598925136,42.50096082614338,71.3096190266808,1.3684585474214908,0.04465156376454793
C/C=C(\CN)C1=C(C)[CH]C=C1C,0.3020954,64.75868,0.8844210505485535,-0.4107058346271515,99.65391,0.4150680165954194,50.9803088838034,80.22690805403244,0.9823368393402303,-0.41232715120890395
Cc1cc([O])sc1C1(ON)CC1,0.2958193,62.67,1.043673396110535,-0.0904381498694419,97.879035,0.38934885101402106,47.85710854295078,78.38966599224973,1.0112075322399248,-0.015566007762687128
CC(C=N)c1c(C=O)c[nH]c1[O],0.3250932,61.40304,1.0257879495620728,-0.148551344871521,95.14838,0.3514548840937126,60.26720227797253,92.6944580732869,1.046554403191351,-0.16596027700592408
C=CC1=C(C(C)C)[CH]C=C1C,0.2152025,58.69685,0.985524594783783,-0.3616102337837219,97.936725,0.44611734750610427,57.65969430985783,85.35382693455261,1.0955883227090935,-0.2413614928665373
